ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
346,Jakarta,Mangga,504,2025-04-15,Sedang,20,-6.2088,106.8456
347,Jakarta,Pisang,817,2025-04-14,Buruk,15,-6.2088,106.8456
348,Jakarta,Jeruk,735,2025-05-05,Bagus,18,-6.2088,106.8456
349,Jakarta,Apel,287,2025-04-06,Sedang,20,-6.2088,106.8456
350,Jakarta,Rambutan,259,2025-04-30,Buruk,12,-6.2088,106.8456
351,Jakarta,Apel,244,2025-04-15,Bagus,21,-6.2088,106.8456
352,Jakarta,Pepaya,427,2025-04-12,Bagus,7,-6.2088,106.8456
353,Jakarta,Pisang,624,2025-04-26,Sedang,14,-6.2088,106.8456
354,Jakarta,Durian,402,2025-04-21,Bagus,44,-6.2088,106.8456
355,Jakarta,Pepaya,677,2025-04-22,Buruk,9,-6.2088,106.8456
356,Jakarta,Pisang,244,2025-04-11,Bagus,10,-6.2088,106.8456
357,Jakarta,Jeruk,617,2025-04-27,Bagus,18,-6.2088,106.8456
358,Jakarta,Durian,616,2025-04-17,Buruk,42,-6.2088,106.8456
359,Jakarta,Rambutan,693,2025-05-03,Bagus,13,-6.2088,106.8456
360,Jakarta,Apel,529,2025-04-26,Buruk,27,-6.2088,106.8456
361,Jakarta,Durian,384,2025-04-02,Sedang,42,-6.2088,106.8456
362,Jakarta,Pepaya,949,2025-04-20,Bagus,7,-6.2088,106.8456
363,Jakarta,Apel,841,2025-04-01,Sedang,21,-6.2088,106.8456
364,Jakarta,Pisang,906,2025-04-27,Bagus,10,-6.2088,106.8456
365,Jakarta,Pepaya,321,2025-04-26,Buruk,10,-6.2088,106.8456
366,Jakarta,Pepaya,326,2025-04-20,Buruk,10,-6.2088,106.8456
367,Jakarta,Durian,808,2025-04-12,Buruk,41,-6.2088,106.8456
368,Jakarta,Durian,957,2025-04-13,Sedang,36,-6.2088,106.8456
369,Jakarta,Apel,311,2025-04-20,Bagus,25,-6.2088,106.8456
370,Jakarta,Pepaya,542,2025-04-20,Sedang,8,-6.2088,106.8456
371,Jakarta,Mangga,729,2025-04-08,Sedang,20,-6.2088,106.8456
372,Jakarta,Jeruk,858,2025-05-03,Buruk,20,-6.2088,106.8456
373,Jakarta,Durian,901,2025-04-12,Buruk,44,-6.2088,106.8456
374,Jakarta,Pisang,533,2025-04-04,Bagus,13,-6.2088,106.8456
375,Jakarta,Jeruk,960,2025-04-13,Sedang,18,-6.2088,106.8456
376,Jakarta,Jeruk,259,2025-04-04,Bagus,19,-6.2088,106.8456
377,Jakarta,Durian,569,2025-05-05,Buruk,40,-6.2088,106.8456
378,Jakarta,Pisang,573,2025-04-13,Sedang,13,-6.2088,106.8456
379,Jakarta,Durian,416,2025-05-03,Bagus,38,-6.2088,106.8456
380,Jakarta,Apel,320,2025-04-13,Buruk,25,-6.2088,106.8456
381,Jakarta,Jeruk,916,2025-04-12,Bagus,19,-6.2088,106.8456
382,Jakarta,Durian,444,2025-04-26,Buruk,38,-6.2088,106.8456
383,Jakarta,Apel,296,2025-04-07,Bagus,30,-6.2088,106.8456
384,Jakarta,Jeruk,623,2025-04-25,Buruk,22,-6.2088,106.8456
385,Jakarta,Apel,687,2025-04-12,Bagus,29,-6.2088,106.8456
386,Jakarta,Rambutan,554,2025-04-03,Sedang,18,-6.2088,106.8456
387,Jakarta,Pisang,488,2025-04-29,Bagus,11,-6.2088,106.8456
388,Jakarta,Jeruk,730,2025-04-20,Bagus,20,-6.2088,106.8456
389,Jakarta,Pisang,272,2025-04-11,Sedang,12,-6.2088,106.8456
390,Jakarta,Pepaya,293,2025-04-23,Buruk,8,-6.2088,106.8456
391,Jakarta,Rambutan,990,2025-04-27,Sedang,13,-6.2088,106.8456
392,Jakarta,Apel,574,2025-04-05,Bagus,21,-6.2088,106.8456
393,Jakarta,Mangga,891,2025-04-30,Bagus,20,-6.2088,106.8456
394,Jakarta,Pepaya,329,2025-04-26,Bagus,9,-6.2088,106.8456
395,Jakarta,Pisang,345,2025-04-28,Bagus,15,-6.2088,106.8456
396,Jakarta,Pisang,223,2025-05-01,Bagus,14,-6.2088,106.8456
397,Jakarta,Rambutan,584,2025-04-10,Sedang,13,-6.2088,106.8456
398,Jakarta,Pisang,754,2025-04-29,Bagus,12,-6.2088,106.8456
399,Jakarta,Apel,737,2025-04-13,Sedang,29,-6.2088,106.8456
400,Jakarta,Apel,394,2025-04-17,Bagus,29,-6.2088,106.8456
