ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
1523,Yogyakarta,Jeruk,349,2025-04-10,Sedang,18,-7.7956,110.3695
1524,Yogyakarta,Jeruk,786,2025-04-10,Buruk,19,-7.7956,110.3695
1525,Yogyakarta,Pepaya,534,2025-04-16,Bagus,10,-7.7956,110.3695
1526,Yogyakarta,Jeruk,942,2025-04-26,Sedang,20,-7.7956,110.3695
1527,Yogyakarta,Durian,346,2025-04-18,Buruk,44,-7.7956,110.3695
1528,Yogyakarta,Apel,378,2025-04-27,Sedang,27,-7.7956,110.3695
1529,Yogyakarta,Pepaya,701,2025-04-09,Bagus,7,-7.7956,110.3695
1530,Yogyakarta,Durian,922,2025-04-17,Sedang,45,-7.7956,110.3695
1531,Yogyakarta,Durian,732,2025-04-16,Bagus,39,-7.7956,110.3695
1532,Yogyakarta,Durian,906,2025-04-28,Buruk,37,-7.7956,110.3695
1533,Yogyakarta,Apel,655,2025-05-04,Sedang,25,-7.7956,110.3695
1534,Yogyakarta,Mangga,662,2025-04-14,Buruk,17,-7.7956,110.3695
1535,Yogyakarta,Pepaya,218,2025-04-21,Sedang,9,-7.7956,110.3695
1536,Yogyakarta,Mangga,375,2025-05-01,Buruk,15,-7.7956,110.3695
1537,Yogyakarta,Pisang,824,2025-04-01,Bagus,11,-7.7956,110.3695
1538,Yogyakarta,Apel,851,2025-04-29,Buruk,24,-7.7956,110.3695
1539,Yogyakarta,Apel,614,2025-04-10,Bagus,27,-7.7956,110.3695
1540,Yogyakarta,Jeruk,706,2025-04-11,Bagus,21,-7.7956,110.3695
1541,Yogyakarta,Mangga,738,2025-04-29,Bagus,17,-7.7956,110.3695
1542,Yogyakarta,Jeruk,744,2025-04-28,Sedang,21,-7.7956,110.3695
1543,Yogyakarta,Durian,682,2025-04-26,Bagus,35,-7.7956,110.3695
1544,Yogyakarta,Jeruk,759,2025-04-25,Buruk,22,-7.7956,110.3695
1545,Yogyakarta,Rambutan,522,2025-04-27,Sedang,14,-7.7956,110.3695
1546,Yogyakarta,Mangga,817,2025-04-12,Bagus,17,-7.7956,110.3695
1547,Yogyakarta,Durian,675,2025-04-12,Sedang,38,-7.7956,110.3695
1548,Yogyakarta,Rambutan,212,2025-04-10,Buruk,17,-7.7956,110.3695
1549,Yogyakarta,Mangga,641,2025-04-13,Buruk,17,-7.7956,110.3695
1550,Yogyakarta,Pisang,928,2025-04-14,Sedang,11,-7.7956,110.3695
1551,Yogyakarta,Durian,524,2025-04-10,Buruk,38,-7.7956,110.3695
1552,Yogyakarta,Jeruk,527,2025-05-02,Buruk,18,-7.7956,110.3695
1553,Yogyakarta,Apel,359,2025-04-17,Buruk,20,-7.7956,110.3695
1554,Yogyakarta,Pepaya,502,2025-04-06,Sedang,9,-7.7956,110.3695
1555,Yogyakarta,Pepaya,772,2025-04-08,Bagus,9,-7.7956,110.3695
1556,Yogyakarta,Mangga,663,2025-04-21,Sedang,18,-7.7956,110.3695
1557,Yogyakarta,Jeruk,445,2025-04-11,Bagus,19,-7.7956,110.3695
1558,Yogyakarta,Mangga,933,2025-04-24,Sedang,18,-7.7956,110.3695
1559,Yogyakarta,Durian,420,2025-04-16,Sedang,37,-7.7956,110.3695
1560,Yogyakarta,Pepaya,662,2025-04-23,Sedang,9,-7.7956,110.3695
1561,Yogyakarta,Pisang,788,2025-04-06,Buruk,13,-7.7956,110.3695
1562,Yogyakarta,Apel,576,2025-04-03,Sedang,28,-7.7956,110.3695
1563,Yogyakarta,Rambutan,412,2025-04-08,Bagus,18,-7.7956,110.3695
1564,Yogyakarta,Rambutan,511,2025-05-05,Buruk,12,-7.7956,110.3695
1565,Yogyakarta,Apel,737,2025-04-10,Buruk,28,-7.7956,110.3695
1566,Yogyakarta,Pepaya,562,2025-04-10,Sedang,7,-7.7956,110.3695
1567,Yogyakarta,Jeruk,514,2025-04-27,Bagus,19,-7.7956,110.3695
1568,Yogyakarta,Durian,314,2025-04-11,Bagus,44,-7.7956,110.3695
1569,Yogyakarta,Pisang,984,2025-04-13,Buruk,15,-7.7956,110.3695
1570,Yogyakarta,Jeruk,911,2025-04-07,Sedang,18,-7.7956,110.3695
1571,Yogyakarta,Rambutan,336,2025-05-05,Bagus,12,-7.7956,110.3695
1572,Yogyakarta,Apel,563,2025-04-05,Sedang,21,-7.7956,110.3695
1573,Yogyakarta,Mangga,636,2025-04-26,Sedang,20,-7.7956,110.3695
1574,Yogyakarta,Pepaya,375,2025-04-11,Sedang,9,-7.7956,110.3695
1575,Yogyakarta,Pisang,792,2025-04-22,Sedang,14,-7.7956,110.3695
1576,Yogyakarta,Pisang,483,2025-04-09,Sedang,13,-7.7956,110.3695
1577,Yogyakarta,Apel,479,2025-05-04,Bagus,22,-7.7956,110.3695
1578,Yogyakarta,Rambutan,585,2025-04-12,Bagus,15,-7.7956,110.3695
1579,Yogyakarta,Apel,576,2025-04-22,Bagus,21,-7.7956,110.3695
1580,Yogyakarta,Mangga,502,2025-04-29,Buruk,18,-7.7956,110.3695
1581,Yogyakarta,Mangga,533,2025-04-04,Buruk,16,-7.7956,110.3695
1582,Yogyakarta,Durian,697,2025-04-08,Buruk,35,-7.7956,110.3695
1583,Yogyakarta,Pepaya,974,2025-05-05,Bagus,9,-7.7956,110.3695
1584,Yogyakarta,Jeruk,999,2025-04-05,Buruk,20,-7.7956,110.3695
1585,Yogyakarta,Rambutan,308,2025-05-05,Buruk,14,-7.7956,110.3695
1586,Yogyakarta,Durian,947,2025-04-06,Buruk,42,-7.7956,110.3695
1587,Yogyakarta,Pisang,383,2025-04-25,Buruk,11,-7.7956,110.3695
1588,Yogyakarta,Rambutan,370,2025-04-13,Sedang,13,-7.7956,110.3695
1589,Yogyakarta,Rambutan,418,2025-04-12,Bagus,17,-7.7956,110.3695
1590,Yogyakarta,Pisang,256,2025-04-26,Buruk,11,-7.7956,110.3695
1591,Yogyakarta,Jeruk,673,2025-04-24,Sedang,22,-7.7956,110.3695
1592,Yogyakarta,Pisang,304,2025-04-03,Buruk,13,-7.7956,110.3695
1593,Yogyakarta,Durian,844,2025-04-10,Buruk,38,-7.7956,110.3695
1594,Yogyakarta,Apel,852,2025-04-04,Sedang,24,-7.7956,110.3695
1595,Yogyakarta,Jeruk,852,2025-04-02,Buruk,21,-7.7956,110.3695
1596,Yogyakarta,Durian,610,2025-04-23,Bagus,45,-7.7956,110.3695
1597,Yogyakarta,Durian,997,2025-04-11,Bagus,35,-7.7956,110.3695
1598,Yogyakarta,Apel,935,2025-05-01,Sedang,21,-7.7956,110.3695
1599,Yogyakarta,Pisang,898,2025-04-12,Sedang,11,-7.7956,110.3695
1600,Yogyakarta,Rambutan,618,2025-04-19,Bagus,13,-7.7956,110.3695
