ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
3147,Makassar,Pisang,898,2025-04-20,Sedang,14,-5.1477,119.4327
3148,Makassar,Mangga,585,2025-04-14,Sedang,17,-5.1477,119.4327
3149,Makassar,Pisang,405,2025-04-14,Buruk,13,-5.1477,119.4327
3150,Makassar,Apel,223,2025-04-25,Bagus,25,-5.1477,119.4327
3151,Makassar,Durian,712,2025-04-07,Sedang,45,-5.1477,119.4327
3152,Makassar,Apel,242,2025-04-07,Buruk,21,-5.1477,119.4327
3153,Makassar,Pepaya,874,2025-05-02,Sedang,9,-5.1477,119.4327
3154,Makassar,Rambutan,912,2025-04-19,Bagus,17,-5.1477,119.4327
3155,Makassar,Mangga,346,2025-04-16,Sedang,15,-5.1477,119.4327
3156,Makassar,Mangga,904,2025-04-12,Buruk,16,-5.1477,119.4327
3157,Makassar,Pepaya,361,2025-04-01,Bagus,7,-5.1477,119.4327
3158,Makassar,Pisang,207,2025-04-16,Bagus,14,-5.1477,119.4327
3159,Makassar,Pisang,239,2025-04-08,Buruk,13,-5.1477,119.4327
3160,Makassar,Apel,694,2025-04-23,Bagus,29,-5.1477,119.4327
3161,Makassar,Pepaya,343,2025-04-06,Sedang,7,-5.1477,119.4327
3162,Makassar,Jeruk,744,2025-04-26,Bagus,20,-5.1477,119.4327
3163,Makassar,Jeruk,781,2025-04-02,Buruk,21,-5.1477,119.4327
3164,Makassar,Apel,664,2025-05-02,Buruk,30,-5.1477,119.4327
3165,Makassar,Pepaya,296,2025-04-26,Bagus,10,-5.1477,119.4327
3166,Makassar,Durian,254,2025-04-20,Sedang,41,-5.1477,119.4327
3167,Makassar,Jeruk,455,2025-04-24,Sedang,18,-5.1477,119.4327
3168,Makassar,Durian,998,2025-05-04,Bagus,42,-5.1477,119.4327
3169,Makassar,Apel,728,2025-04-24,Buruk,29,-5.1477,119.4327
3170,Makassar,Apel,512,2025-04-04,Bagus,25,-5.1477,119.4327
3171,Makassar,Pepaya,359,2025-04-24,Bagus,8,-5.1477,119.4327
3172,Makassar,Mangga,766,2025-04-28,Buruk,16,-5.1477,119.4327
3173,Makassar,Apel,656,2025-04-04,Bagus,28,-5.1477,119.4327
3174,Makassar,Jeruk,892,2025-04-28,Bagus,19,-5.1477,119.4327
3175,Makassar,Mangga,959,2025-05-05,Sedang,16,-5.1477,119.4327
3176,Makassar,Rambutan,208,2025-04-06,Buruk,17,-5.1477,119.4327
3177,Makassar,Apel,551,2025-04-03,Bagus,20,-5.1477,119.4327
3178,Makassar,Durian,678,2025-04-08,Sedang,36,-5.1477,119.4327
3179,Makassar,Rambutan,267,2025-04-29,Bagus,15,-5.1477,119.4327
3180,Makassar,Durian,534,2025-04-28,Sedang,39,-5.1477,119.4327
3181,Makassar,Jeruk,519,2025-04-07,Bagus,18,-5.1477,119.4327
3182,Makassar,Durian,484,2025-04-20,Bagus,40,-5.1477,119.4327
3183,Makassar,Pisang,404,2025-04-22,Bagus,11,-5.1477,119.4327
3184,Makassar,Durian,269,2025-04-25,Buruk,44,-5.1477,119.4327
3185,Makassar,Jeruk,449,2025-04-16,Sedang,18,-5.1477,119.4327
3186,Makassar,Pisang,913,2025-04-03,Sedang,15,-5.1477,119.4327
3187,Makassar,Rambutan,526,2025-04-09,Bagus,14,-5.1477,119.4327
3188,Makassar,Apel,542,2025-05-04,Buruk,29,-5.1477,119.4327
3189,Makassar,Jeruk,349,2025-04-20,Bagus,18,-5.1477,119.4327
3190,Makassar,Jeruk,257,2025-04-07,Sedang,20,-5.1477,119.4327
3191,Makassar,Rambutan,396,2025-04-12,Bagus,12,-5.1477,119.4327
3192,Makassar,Mangga,733,2025-04-26,Sedang,16,-5.1477,119.4327
3193,Makassar,Mangga,295,2025-04-04,Buruk,15,-5.1477,119.4327
3194,Makassar,Pepaya,825,2025-04-17,Sedang,9,-5.1477,119.4327
3195,Makassar,Rambutan,569,2025-04-27,Buruk,13,-5.1477,119.4327
3196,Makassar,Durian,657,2025-04-21,Bagus,42,-5.1477,119.4327
3197,Makassar,Apel,748,2025-04-24,Bagus,24,-5.1477,119.4327
3198,Makassar,Jeruk,810,2025-04-19,Buruk,21,-5.1477,119.4327
3199,Makassar,Jeruk,815,2025-04-10,Sedang,22,-5.1477,119.4327
3200,Makassar,Rambutan,832,2025-04-10,Bagus,16,-5.1477,119.4327
