ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
2365,Medan,Jeruk,385,2025-04-18,Buruk,21,3.5952,98.6722
2366,Medan,Rambutan,490,2025-04-14,Buruk,12,3.5952,98.6722
2367,Medan,Pisang,261,2025-05-02,Buruk,12,3.5952,98.6722
2368,Medan,Jeruk,499,2025-04-07,Bagus,20,3.5952,98.6722
2369,Medan,Mangga,839,2025-04-09,Buruk,19,3.5952,98.6722
2370,Medan,Apel,675,2025-04-02,Bagus,28,3.5952,98.6722
2371,Medan,Rambutan,930,2025-04-01,Buruk,17,3.5952,98.6722
2372,Medan,Rambutan,375,2025-04-14,Bagus,14,3.5952,98.6722
2373,Medan,Rambutan,388,2025-04-30,Buruk,15,3.5952,98.6722
2374,Medan,Pepaya,564,2025-04-28,Bagus,7,3.5952,98.6722
2375,Medan,Apel,338,2025-04-27,Sedang,22,3.5952,98.6722
2376,Medan,Pisang,732,2025-04-30,Buruk,12,3.5952,98.6722
2377,Medan,Jeruk,589,2025-04-24,Bagus,21,3.5952,98.6722
2378,Medan,Pisang,998,2025-04-03,Bagus,15,3.5952,98.6722
2379,Medan,Jeruk,854,2025-05-02,Bagus,21,3.5952,98.6722
2380,Medan,Pepaya,673,2025-04-06,Buruk,7,3.5952,98.6722
2381,Medan,Durian,864,2025-04-08,Sedang,42,3.5952,98.6722
2382,Medan,Pisang,488,2025-04-17,Buruk,15,3.5952,98.6722
2383,Medan,Jeruk,885,2025-04-20,Buruk,19,3.5952,98.6722
2384,Medan,Mangga,946,2025-04-11,Sedang,16,3.5952,98.6722
2385,Medan,Rambutan,830,2025-04-12,Sedang,15,3.5952,98.6722
2386,Medan,Apel,364,2025-04-03,Buruk,21,3.5952,98.6722
2387,Medan,Mangga,400,2025-04-04,Bagus,19,3.5952,98.6722
2388,Medan,Jeruk,655,2025-04-25,Sedang,19,3.5952,98.6722
2389,Medan,Pepaya,378,2025-04-30,Buruk,9,3.5952,98.6722
2390,Medan,Durian,380,2025-05-05,Bagus,39,3.5952,98.6722
2391,Medan,Durian,228,2025-04-09,Buruk,44,3.5952,98.6722
2392,Medan,Pisang,208,2025-05-04,Bagus,15,3.5952,98.6722
2393,Medan,Pisang,930,2025-04-21,Bagus,15,3.5952,98.6722
2394,Medan,Apel,513,2025-05-01,Sedang,20,3.5952,98.6722
2395,Medan,Pisang,948,2025-05-05,Sedang,15,3.5952,98.6722
2396,Medan,Pisang,248,2025-04-02,Bagus,15,3.5952,98.6722
2397,Medan,Apel,439,2025-05-03,Bagus,23,3.5952,98.6722
2398,Medan,Apel,660,2025-04-19,Buruk,30,3.5952,98.6722
2399,Medan,Jeruk,538,2025-04-21,Buruk,22,3.5952,98.6722
2400,Medan,Pisang,746,2025-04-19,Buruk,10,3.5952,98.6722
