ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
1143,Surabaya,Pisang,548,2025-04-23,Sedang,11,-7.2504,112.7688
1144,Surabaya,Durian,898,2025-04-14,Bagus,44,-7.2504,112.7688
1145,Surabaya,Durian,521,2025-04-27,Sedang,36,-7.2504,112.7688
1146,Surabaya,Apel,463,2025-04-27,Bagus,29,-7.2504,112.7688
1147,Surabaya,Durian,293,2025-04-03,Buruk,38,-7.2504,112.7688
1148,Surabaya,Pisang,525,2025-04-02,Buruk,10,-7.2504,112.7688
1149,Surabaya,Apel,704,2025-04-21,Buruk,29,-7.2504,112.7688
1150,Surabaya,Pisang,357,2025-04-16,Sedang,14,-7.2504,112.7688
1151,Surabaya,Durian,259,2025-04-16,Buruk,42,-7.2504,112.7688
1152,Surabaya,Pepaya,710,2025-05-02,Sedang,10,-7.2504,112.7688
1153,Surabaya,Durian,224,2025-04-01,Bagus,40,-7.2504,112.7688
1154,Surabaya,Mangga,374,2025-04-05,Buruk,18,-7.2504,112.7688
1155,Surabaya,Durian,914,2025-04-08,Buruk,36,-7.2504,112.7688
1156,Surabaya,Jeruk,943,2025-04-18,Bagus,20,-7.2504,112.7688
1157,Surabaya,Pepaya,583,2025-04-23,Bagus,9,-7.2504,112.7688
1158,Surabaya,Durian,719,2025-04-30,Sedang,41,-7.2504,112.7688
1159,Surabaya,Jeruk,369,2025-04-09,Buruk,20,-7.2504,112.7688
1160,Surabaya,Pepaya,612,2025-04-19,Sedang,10,-7.2504,112.7688
1161,Surabaya,Apel,832,2025-04-10,Buruk,27,-7.2504,112.7688
1162,Surabaya,Apel,741,2025-04-26,Buruk,22,-7.2504,112.7688
1163,Surabaya,Jeruk,791,2025-04-24,Bagus,21,-7.2504,112.7688
1164,Surabaya,Mangga,554,2025-04-09,Bagus,19,-7.2504,112.7688
1165,Surabaya,Mangga,688,2025-05-01,Sedang,16,-7.2504,112.7688
1166,Surabaya,Pisang,483,2025-04-14,Buruk,10,-7.2504,112.7688
1167,Surabaya,Durian,391,2025-04-08,Bagus,40,-7.2504,112.7688
1168,Surabaya,Pepaya,722,2025-04-12,Sedang,8,-7.2504,112.7688
1169,Surabaya,Rambutan,517,2025-04-26,Sedang,15,-7.2504,112.7688
1170,Surabaya,Mangga,647,2025-04-17,Bagus,15,-7.2504,112.7688
1171,Surabaya,Jeruk,672,2025-04-23,Sedang,21,-7.2504,112.7688
1172,Surabaya,Rambutan,644,2025-04-11,Bagus,14,-7.2504,112.7688
1173,Surabaya,Jeruk,457,2025-04-04,Sedang,21,-7.2504,112.7688
1174,Surabaya,Rambutan,675,2025-04-04,Sedang,16,-7.2504,112.7688
1175,Surabaya,Mangga,313,2025-04-30,Buruk,15,-7.2504,112.7688
1176,Surabaya,Rambutan,911,2025-04-20,Sedang,18,-7.2504,112.7688
1177,Surabaya,Apel,389,2025-04-12,Bagus,24,-7.2504,112.7688
1178,Surabaya,Jeruk,277,2025-04-30,Buruk,19,-7.2504,112.7688
1179,Surabaya,Rambutan,892,2025-04-07,Bagus,14,-7.2504,112.7688
1180,Surabaya,Pepaya,363,2025-04-05,Bagus,7,-7.2504,112.7688
1181,Surabaya,Apel,456,2025-04-07,Bagus,30,-7.2504,112.7688
1182,Surabaya,Rambutan,930,2025-04-24,Sedang,13,-7.2504,112.7688
1183,Surabaya,Pisang,507,2025-04-12,Bagus,10,-7.2504,112.7688
1184,Surabaya,Jeruk,720,2025-04-04,Buruk,21,-7.2504,112.7688
1185,Surabaya,Rambutan,607,2025-04-17,Buruk,15,-7.2504,112.7688
1186,Surabaya,Jeruk,914,2025-04-15,Sedang,18,-7.2504,112.7688
1187,Surabaya,Rambutan,241,2025-04-08,Sedang,16,-7.2504,112.7688
1188,Surabaya,Apel,876,2025-05-03,Sedang,28,-7.2504,112.7688
1189,Surabaya,Durian,238,2025-04-11,Bagus,38,-7.2504,112.7688
1190,Surabaya,Rambutan,611,2025-04-20,Sedang,18,-7.2504,112.7688
1191,Surabaya,Pisang,258,2025-04-24,Buruk,13,-7.2504,112.7688
1192,Surabaya,Rambutan,405,2025-04-11,Bagus,13,-7.2504,112.7688
1193,Surabaya,Jeruk,927,2025-04-27,Bagus,19,-7.2504,112.7688
1194,Surabaya,Pepaya,684,2025-04-24,Buruk,8,-7.2504,112.7688
1195,Surabaya,Mangga,574,2025-04-09,Bagus,15,-7.2504,112.7688
1196,Surabaya,Pisang,478,2025-04-01,Buruk,14,-7.2504,112.7688
1197,Surabaya,Jeruk,346,2025-04-19,Sedang,18,-7.2504,112.7688
1198,Surabaya,Jeruk,704,2025-04-27,Bagus,20,-7.2504,112.7688
1199,Surabaya,Apel,980,2025-04-23,Sedang,20,-7.2504,112.7688
1200,Surabaya,Jeruk,386,2025-05-04,Sedang,18,-7.2504,112.7688
