ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
756,Bandung,Durian,743,2025-04-26,Sedang,38,-6.9175,107.6191
757,Bandung,Jeruk,329,2025-05-02,Bagus,19,-6.9175,107.6191
758,Bandung,Apel,985,2025-04-20,Buruk,22,-6.9175,107.6191
759,Bandung,Durian,969,2025-04-27,Sedang,43,-6.9175,107.6191
760,Bandung,Durian,290,2025-04-13,Bagus,35,-6.9175,107.6191
761,Bandung,Jeruk,305,2025-05-04,Buruk,20,-6.9175,107.6191
762,Bandung,Durian,915,2025-04-13,Bagus,37,-6.9175,107.6191
763,Bandung,Rambutan,229,2025-04-22,Bagus,18,-6.9175,107.6191
764,Bandung,Apel,782,2025-04-17,Bagus,29,-6.9175,107.6191
765,Bandung,Mangga,686,2025-04-03,Sedang,17,-6.9175,107.6191
766,Bandung,Pisang,980,2025-04-04,Buruk,10,-6.9175,107.6191
767,Bandung,Rambutan,874,2025-04-29,Bagus,14,-6.9175,107.6191
768,Bandung,Mangga,677,2025-04-09,Buruk,16,-6.9175,107.6191
769,Bandung,Pepaya,337,2025-04-21,Sedang,7,-6.9175,107.6191
770,Bandung,Jeruk,209,2025-04-26,Buruk,18,-6.9175,107.6191
771,Bandung,Jeruk,693,2025-04-21,Bagus,20,-6.9175,107.6191
772,Bandung,Rambutan,922,2025-04-16,Bagus,18,-6.9175,107.6191
773,Bandung,Durian,809,2025-04-12,Buruk,37,-6.9175,107.6191
774,Bandung,Mangga,405,2025-04-18,Bagus,20,-6.9175,107.6191
775,Bandung,Rambutan,912,2025-05-03,Buruk,14,-6.9175,107.6191
776,Bandung,Pepaya,864,2025-04-04,Bagus,7,-6.9175,107.6191
777,Bandung,Jeruk,305,2025-04-19,Buruk,18,-6.9175,107.6191
778,Bandung,Rambutan,464,2025-04-24,Buruk,15,-6.9175,107.6191
779,Bandung,Jeruk,607,2025-04-15,Bagus,22,-6.9175,107.6191
780,Bandung,Durian,782,2025-04-30,Bagus,36,-6.9175,107.6191
781,Bandung,Rambutan,671,2025-04-26,Sedang,12,-6.9175,107.6191
782,Bandung,Mangga,794,2025-05-02,Sedang,16,-6.9175,107.6191
783,Bandung,Pisang,583,2025-04-13,Buruk,10,-6.9175,107.6191
784,Bandung,Jeruk,701,2025-04-27,Bagus,19,-6.9175,107.6191
785,Bandung,Durian,766,2025-04-27,Sedang,39,-6.9175,107.6191
786,Bandung,Durian,812,2025-04-05,Buruk,44,-6.9175,107.6191
787,Bandung,Jeruk,338,2025-04-18,Bagus,21,-6.9175,107.6191
788,Bandung,Pepaya,545,2025-04-05,Sedang,9,-6.9175,107.6191
789,Bandung,Apel,692,2025-04-05,Sedang,20,-6.9175,107.6191
790,Bandung,Jeruk,951,2025-04-13,Bagus,21,-6.9175,107.6191
791,Bandung,Pepaya,684,2025-04-30,Sedang,9,-6.9175,107.6191
792,Bandung,Pepaya,207,2025-04-10,Sedang,7,-6.9175,107.6191
793,Bandung,Mangga,541,2025-05-01,Buruk,15,-6.9175,107.6191
794,Bandung,Jeruk,522,2025-04-10,Bagus,22,-6.9175,107.6191
795,Bandung,Pepaya,627,2025-05-05,Bagus,10,-6.9175,107.6191
796,Bandung,Pisang,647,2025-04-15,Buruk,14,-6.9175,107.6191
797,Bandung,Apel,339,2025-05-02,Sedang,28,-6.9175,107.6191
798,Bandung,Pisang,693,2025-04-21,Buruk,13,-6.9175,107.6191
799,Bandung,Pisang,775,2025-04-03,Sedang,12,-6.9175,107.6191
800,Bandung,Durian,985,2025-05-01,Bagus,44,-6.9175,107.6191
