ID,Lokasi,Nama_Buah,Stok_kg,Tanggal_Update,Kualitas,Harga_per_kg,Latitude,Longitude
1947,Semarang,Mangga,826,2025-04-03,Buruk,16,-6.9667,110.4167
1948,Semarang,Apel,287,2025-04-11,Bagus,30,-6.9667,110.4167
1949,Semarang,Jeruk,617,2025-04-30,Buruk,19,-6.9667,110.4167
1950,Semarang,Jeruk,999,2025-04-28,Buruk,19,-6.9667,110.4167
1951,Semarang,Durian,441,2025-04-24,Sedang,42,-6.9667,110.4167
1952,Semarang,Apel,656,2025-04-13,Buruk,27,-6.9667,110.4167
1953,Semarang,Apel,712,2025-05-03,Sedang,20,-6.9667,110.4167
1954,Semarang,Pisang,689,2025-05-05,Sedang,11,-6.9667,110.4167
1955,Semarang,Durian,543,2025-04-02,Bagus,36,-6.9667,110.4167
1956,Semarang,Mangga,480,2025-04-30,Buruk,15,-6.9667,110.4167
1957,Semarang,Pisang,372,2025-04-14,Sedang,12,-6.9667,110.4167
1958,Semarang,Durian,370,2025-04-09,Buruk,40,-6.9667,110.4167
1959,Semarang,Jeruk,544,2025-04-07,Bagus,18,-6.9667,110.4167
1960,Semarang,Rambutan,482,2025-04-29,Sedang,16,-6.9667,110.4167
1961,Semarang,Pisang,321,2025-04-16,Sedang,13,-6.9667,110.4167
1962,Semarang,Mangga,783,2025-04-20,Sedang,15,-6.9667,110.4167
1963,Semarang,Apel,763,2025-04-21,Buruk,26,-6.9667,110.4167
1964,Semarang,Pisang,973,2025-05-04,Bagus,15,-6.9667,110.4167
1965,Semarang,Rambutan,409,2025-04-16,Buruk,18,-6.9667,110.4167
1966,Semarang,Rambutan,727,2025-04-21,Bagus,15,-6.9667,110.4167
1967,Semarang,Pisang,821,2025-04-04,Buruk,12,-6.9667,110.4167
1968,Semarang,Mangga,908,2025-04-07,Buruk,18,-6.9667,110.4167
1969,Semarang,Pepaya,213,2025-04-12,Buruk,8,-6.9667,110.4167
1970,Semarang,Pepaya,763,2025-04-04,Buruk,10,-6.9667,110.4167
1971,Semarang,Apel,513,2025-04-23,Buruk,27,-6.9667,110.4167
1972,Semarang,Rambutan,875,2025-05-02,Sedang,16,-6.9667,110.4167
1973,Semarang,Mangga,491,2025-04-03,Bagus,16,-6.9667,110.4167
1974,Semarang,Pisang,633,2025-04-04,Buruk,10,-6.9667,110.4167
1975,Semarang,Rambutan,317,2025-04-12,Bagus,18,-6.9667,110.4167
1976,Semarang,Pepaya,735,2025-04-29,Buruk,9,-6.9667,110.4167
1977,Semarang,Apel,840,2025-04-06,Sedang,28,-6.9667,110.4167
1978,Semarang,Apel,599,2025-04-13,Bagus,25,-6.9667,110.4167
1979,Semarang,Pepaya,294,2025-04-16,Bagus,9,-6.9667,110.4167
1980,Semarang,Pisang,591,2025-04-22,Bagus,11,-6.9667,110.4167
1981,Semarang,Durian,644,2025-04-12,Buruk,35,-6.9667,110.4167
1982,Semarang,Pepaya,653,2025-04-19,Buruk,9,-6.9667,110.4167
1983,Semarang,Apel,887,2025-04-29,Buruk,24,-6.9667,110.4167
1984,Semarang,Durian,421,2025-04-23,Bagus,35,-6.9667,110.4167
1985,Semarang,Pepaya,996,2025-04-25,Buruk,10,-6.9667,110.4167
1986,Semarang,Apel,727,2025-04-07,Buruk,24,-6.9667,110.4167
1987,Semarang,Pepaya,504,2025-04-29,Buruk,9,-6.9667,110.4167
1988,Semarang,Jeruk,567,2025-04-06,Buruk,19,-6.9667,110.4167
1989,Semarang,Pepaya,335,2025-04-18,Sedang,8,-6.9667,110.4167
1990,Semarang,Rambutan,277,2025-04-12,Bagus,14,-6.9667,110.4167
1991,Semarang,Apel,361,2025-04-03,Buruk,22,-6.9667,110.4167
1992,Semarang,Rambutan,436,2025-04-29,Bagus,12,-6.9667,110.4167
1993,Semarang,Mangga,305,2025-04-16,Bagus,19,-6.9667,110.4167
1994,Semarang,Rambutan,413,2025-05-04,Bagus,18,-6.9667,110.4167
1995,Semarang,Mangga,658,2025-04-23,Bagus,19,-6.9667,110.4167
1996,Semarang,Jeruk,934,2025-05-01,Sedang,18,-6.9667,110.4167
1997,Semarang,Durian,326,2025-04-03,Bagus,35,-6.9667,110.4167
1998,Semarang,Durian,529,2025-04-02,Sedang,35,-6.9667,110.4167
1999,Semarang,Jeruk,367,2025-04-11,Bagus,18,-6.9667,110.4167
2000,Semarang,Pisang,465,2025-04-04,Bagus,11,-6.9667,110.4167
